year,age,sex,dimd,pop_size
2019,78,women,4,16841
2019,78,women,5,18496
2019,78,women,6,19738
2019,78,women,7,20639
2019,78,women,8,20868
2019,78,women,9,21283
2019,78,women,10 least deprived,21116
2019,79,men,1 most deprived,10188
2019,79,men,2,11113
2019,79,men,3,12237
2019,79,men,4,14072
2019,79,men,5,16124
2019,79,men,6,17523
2019,79,men,7,18008
2019,79,men,8,18178
2019,79,men,9,18610
2019,79,men,10 least deprived,18584
2019,79,women,1 most deprived,13017
2019,79,women,2,13774
2019,79,women,3,15353
2019,79,women,4,17092
2019,79,women,5,19027
2019,79,women,6,20346
2019,79,women,7,21434
2019,79,women,8,21321
2019,79,women,9,21761
2019,79,women,10 least deprived,21708
2019,80,men,1 most deprived,9516
2019,80,men,2,10631
2019,80,men,3,11707
2019,80,men,4,13522
2019,80,men,5,15271
2019,80,men,6,16709
2019,80,men,7,17701
2019,80,men,8,17641
2019,80,men,9,18059
2019,80,men,10 least deprived,18096
2019,80,women,1 most deprived,12294
2019,80,women,2,13324
2019,80,women,3,14730
2019,80,women,4,16752
2019,80,women,5,18546
2019,80,women,6,19932
2019,80,women,7,20659
2019,80,women,8,21050
2019,80,women,9,21772
2019,80,women,10 least deprived,21801
2019,81,men,1 most deprived,9004
2019,81,men,2,9938
2019,81,men,3,10982
2019,81,men,4,12721
2019,81,men,5,14401
2019,81,men,6,15829
2019,81,men,7,16371
2019,81,men,8,16552
2019,81,men,9,16910
2019,81,men,10 least deprived,17281
2019,81,women,1 most deprived,12046
2019,81,women,2,12929
2019,81,women,3,14615
2019,81,women,4,15898
2019,81,women,5,17742
2019,81,women,6,18721
2019,81,women,7,19448
2019,81,women,8,20146
2019,81,women,9,20541
2019,81,women,10 least deprived,20662
2019,82,men,1 most deprived,8063
2019,82,men,2,8879
2019,82,men,3,10060
2019,82,men,4,11610
2019,82,men,5,12994
2019,82,men,6,14247
2019,82,men,7,14800
2019,82,men,8,15198
2019,82,men,9,15832
2019,82,men,10 least deprived,15877
2019,82,women,1 most deprived,11103
2019,82,women,2,12066
2019,82,women,3,13512
2019,82,women,4,14853
2019,82,women,5,16465
2019,82,women,6,17728
2019,82,women,7,18602
2019,82,women,8,18663
2019,82,women,9,19152
2019,82,women,10 least deprived,19388
2019,83,men,1 most deprived,7413
2019,83,men,2,7943
2019,83,men,3,8895
2019,83,men,4,10302
2019,83,men,5,11704
2019,83,men,6,12879
2019,83,men,7,13360
2019,83,men,8,13845
2019,83,men,9,14385
2019,83,men,10 least deprived,14532
2019,83,women,1 most deprived,10418
2019,83,women,2,11278
2019,83,women,3,12455
2019,83,women,4,14045
2019,83,women,5,15639
2019,83,women,6,16670
2019,83,women,7,16910
2019,83,women,8,17358
2019,83,women,9,17535
2019,83,women,10 least deprived,18065
2019,84,men,1 most deprived,6599
2019,84,men,2,7247
2019,84,men,3,8129
2019,84,men,4,9323
2019,84,men,5,10566
2019,84,men,6,11627
2019,84,men,7,12097
2019,84,men,8,12335
2019,84,men,9,12689
2019,84,men,10 least deprived,13185
2019,84,women,1 most deprived,9489
2019,84,women,2,10462
2019,84,women,3,11780
2019,84,women,4,12881
2019,84,women,5,14035
2019,84,women,6,15257
2019,84,women,7,15853
2019,84,women,8,16035
2019,84,women,9,16422
2019,84,women,10 least deprived,16729
2019,85,men,1 most deprived,5481
2019,85,men,2,6166
2019,85,men,3,6871
2019,85,men,4,8202
2019,85,men,5,9038
2019,85,men,6,9906
2019,85,men,7,10402
2019,85,men,8,10803
2019,85,men,9,11016
2019,85,men,10 least deprived,11831
2019,85,women,1 most deprived,8535
2019,85,women,2,9224
2019,85,women,3,10540
2019,85,women,4,11555
2019,85,women,5,12943
2019,85,women,6,13696
2019,85,women,7,14218
2019,85,women,8,14500
2019,85,women,9,14894
2019,85,women,10 least deprived,14906
2019,86,men,1 most deprived,4916
2019,86,men,2,5504
2019,86,men,3,6003
2019,86,men,4,7056
2019,86,men,5,7901
2019,86,men,6,8755
2019,86,men,7,9406
2019,86,men,8,9450
2019,86,men,9,9935
2019,86,men,10 least deprived,10358
2019,86,women,1 most deprived,7730
2019,86,women,2,8719
2019,86,women,3,9617
2019,86,women,4,10727
2019,86,women,5,11761
2019,86,women,6,13027
2019,86,women,7,13019
2019,86,women,8,13271
2019,86,women,9,13257
2019,86,women,10 least deprived,13595
2019,87,men,1 most deprived,4296
2019,87,men,2,4816
2019,87,men,3,5474
2019,87,men,4,6319
2019,87,men,5,7150
2019,87,men,6,7863
2019,87,men,7,8273
2019,87,men,8,8411
2019,87,men,9,8836
2019,87,men,10 least deprived,9189
2019,87,women,1 most deprived,7203
2019,87,women,2,8265
2019,87,women,3,8933
2019,87,women,4,9751
2019,87,women,5,11195
2019,87,women,6,12084
2019,87,women,7,11893
2019,87,women,8,12475
2019,87,women,9,12358
2019,87,women,10 least deprived,12615
2019,88,men,1 most deprived,3750
2019,88,men,2,4184
2019,88,men,3,4735
2019,88,men,4,5439
2019,88,men,5,6120
2019,88,men,6,6692
2019,88,men,7,7141
2019,88,men,8,7269
2019,88,men,9,7591
2019,88,men,10 least deprived,7898
2019,88,women,1 most deprived,6430
2019,88,women,2,7423
2019,88,women,3,8222
2019,88,women,4,9227
2019,88,women,5,10076
2019,88,women,6,10788
2019,88,women,7,10976
2019,88,women,8,11115
2019,88,women,9,11168
2019,88,women,10 least deprived,11526
2019,89,men,1 most deprived,3074
2019,89,men,2,3505
2019,89,men,3,4002
2019,89,men,4,4643
2019,89,men,5,5087
2019,89,men,6,5572
2019,89,men,7,5906
2019,89,men,8,5824
2019,89,men,9,6278
2019,89,men,10 least deprived,6513
2019,89,women,1 most deprived,5767
2019,89,women,2,6517
2019,89,women,3,7068
2019,89,women,4,8256
2019,89,women,5,8818
2019,89,women,6,9614
2019,89,women,7,9495
2019,89,women,8,10147
2019,89,women,9,9810
2019,89,women,10 least deprived,9979
2019,90,men,1 most deprived,2312.33881356342
2019,90,men,2,2606.67352986937
2019,90,men,3,2951.95079322826
2019,90,men,4,3418.58452423329
2019,90,men,5,3830.20030442112
2019,90,men,6,4290.26810713935
2019,90,men,7,4286.41911469533
2019,90,men,8,4483.84978594055
2019,90,men,9,4639.62077426246
2019,90,men,10 least deprived,4817.35366064721
2019,90,women,1 most deprived,4246.61576662581
2019,90,women,2,5043.84639575742
2019,90,women,3,5664.73194841918
2019,90,women,4,6314.85117685936
2019,90,women,5,6863.50125969444
2019,90,women,6,7573.21946585063
2019,90,women,7,7470.61869408636
2019,90,women,8,7680.7239509713
2019,90,women,9,7793.13214944833
2019,90,women,10 least deprived,7556.24507346315
2019,91,men,1 most deprived,1862.45136667538
2019,91,men,2,2099.52047239141
2019,91,men,3,2377.62076948135
2019,91,men,4,2753.46648246654
2019,91,men,5,3084.9985087679
2019,91,men,6,3455.55575708712
2019,91,men,7,3452.45562262775
2019,91,men,8,3611.47428430805
2019,91,men,9,3736.938549487
2019,91,men,10 least deprived,3880.09181716938
2019,91,women,1 most deprived,3640.96250899757
2019,91,women,2,4324.49193365258
2019,91,women,3,4856.82665472293
2019,91,women,4,5414.22573841959
2019,91,women,5,5884.62722796809
2019,91,women,6,6493.12527030942
2019,91,women,7,6405.15744276927
2019,91,women,8,6585.29744254822
2019,91,women,9,6681.67395948562
2019,91,women,10 least deprived,6478.57176942965
2019,92,men,1 most deprived,1492.04287703734
2019,92,men,2,1681.96314925398
2019,92,men,3,1904.7542378158
2019,92,men,4,2205.85091553769
2019,92,men,5,2471.4471116068
2019,92,men,6,2768.30710633311
2019,92,men,7,2765.82353354258
2019,92,men,8,2893.21620844482
2019,92,men,9,2993.72786020255
2019,92,men,10 least deprived,3108.41048611797
2019,92,women,1 most deprived,3118.82261817059
2019,92,women,2,3704.32906722938
2019,92,women,3,4160.32320735275
2019,92,women,4,4637.78730243335
2019,92,women,5,5040.72987643664
2019,92,women,6,5561.96497646223
2019,92,women,7,5486.61236035436
2019,92,women,8,5640.91900436937
2019,92,women,9,5723.47444407581
2019,92,women,10 least deprived,5549.49855100322
2019,93,men,1 most deprived,1197.68319973869
2019,93,men,2,1350.13479668968
2019,93,men,3,1528.9722469591
2019,93,men,4,1770.66666335599
2019,93,men,5,1983.86435816898
2019,93,men,6,2222.15793124928
2019,93,men,7,2220.16433344299
2019,93,men,8,2322.42417385934
2019,93,men,9,2403.10624978417
2019,93,men,10 least deprived,2495.16356025072
2019,93,women,1 most deprived,2687.34510087012
2019,93,women,2,3191.84890889011
2019,93,women,3,3584.75795454939
2019,93,women,4,3996.16666669629
2019,93,women,5,4343.36363322813
2019,93,women,6,4792.48779447231
2019,93,women,7,4727.55993273519
2019,93,women,8,4860.51882607189
2019,93,women,9,4931.6530275339
2019,93,women,10 least deprived,4781.74605264082
2019,94,men,1 most deprived,970.439138042212
2019,94,men,2,1093.96512251835
2019,94,men,3,1238.87060430768
2019,94,men,4,1434.7067996964
2019,94,men,5,1607.45313798688
2019,94,men,6,1800.5337537219
2019,94,men,7,1798.91841392491
2019,94,men,8,1881.77584351198
2019,94,men,9,1947.14959529627
2019,94,men,10 least deprived,2021.74028592226
2019,94,women,1 most deprived,2345.15511143587
2019,94,women,2,2785.41850884391
2019,94,women,3,3128.29693426792
2019,94,women,4,3487.31939248072
2019,94,women,5,3790.30643365885
2019,94,women,6,4182.24188775076
2019,94,women,7,4125.5815404146
2019,94,women,8,4241.61026639344
2019,94,women,9,4303.68667634262
2019,94,women,10 least deprived,4172.86793322825
2019,95,men,1 most deprived,799.253390600621
2019,95,men,2,900.989355329967
2019,95,men,3,1020.33346780093
2019,95,men,4,1181.62410111415
2019,95,men,5,1323.89793486642
2019,95,men,6,1482.91907358182
2019,95,men,7,1481.5886801969
2019,95,men,8,1549.83003499997
2019,95,men,9,1603.67183787212
2019,95,men,10 least deprived,1665.10470888176
2019,95,women,1 most deprived,2085.77082030346
2019,95,women,2,2477.3391831309
2019,95,women,3,2782.29377277555
2019,95,women,4,3101.60679540773
2019,95,women,5,3371.08216031547
2019,95,women,6,3719.66785923188
2019,95,women,7,3669.27439119826
2019,95,women,8,3772.46983860535
2019,95,women,9,3827.68032931865
2019,95,women,10 least deprived,3711.33070459396
2019,96,men,1 most deprived,650.236539284448
2019,96,men,2,733.004335335532
2019,96,men,3,830.097326856998
2019,96,men,4,961.316117365688
2019,96,men,5,1077.06369676637
2019,96,men,6,1206.43612874776
2019,96,men,7,1205.35378064555
2019,96,men,8,1260.87187153521
2019,96,men,9,1304.67513590686
2019,96,men,10 least deprived,1354.65415121463
2019,96,women,1 most deprived,1818.39724796852
2019,96,women,2,2159.77072314895
2019,96,women,3,2425.63338704627
2019,96,women,4,2704.01388596915
2019,96,women,5,2938.9453833195
2019,96,women,6,3242.84611364928
2019,96,women,7,3198.91255072093
2019,96,women,8,3288.87944245289
2019,96,women,9,3337.01253713175
2019,96,women,10 least deprived,3235.57769331188
2019,97,men,1 most deprived,476.981210921067
2019,97,men,2,537.695552857559
2019,97,men,3,608.918146283061
2019,97,men,4,705.173729922377
2019,97,men,5,790.080401953566
2019,97,men,6,884.981588734301
2019,97,men,7,884.187631955131
2019,97,men,8,924.912944392534
2019,97,men,9,957.044842278923
2019,97,men,10 least deprived,993.706964140573
2019,97,women,1 most deprived,1380.05413918003
2019,97,women,2,1639.13607408471
2019,97,women,3,1840.9098450112
2019,97,women,4,2052.18389980572
2019,97,women,5,2230.48277575503
2019,97,women,6,2461.12515120957
2019,97,women,7,2427.78221944044
2019,97,women,8,2496.06167898239
2019,97,women,9,2532.59180275886
2019,97,women,10 least deprived,2455.60885735071
2019,98,men,1 most deprived,286.138904928677
2019,98,men,2,322.561168358349
2019,98,men,3,365.287285073928
2019,98,men,4,423.03058117282
2019,98,men,5,473.965715722935
2019,98,men,6,530.896515176088
2019,98,men,7,530.42022403893
2019,98,men,8,554.851157662529
2019,98,men,9,574.126940154541
2019,98,men,10 least deprived,596.12038384092
2019,98,women,1 most deprived,803.197646267729
2019,98,women,2,953.984484550445
2019,98,women,3,1071.41771654162
2019,98,women,4,1194.38015599289
2019,98,women,5,1298.15089471171
2019,98,women,6,1432.38578292033
2019,98,women,7,1412.98004835071
2019,98,women,8,1452.71899745101
2019,98,women,9,1473.97969194273
2019,98,women,10 least deprived,1429.17527536286
2019,99,men,1 most deprived,127.321283193546
2019,99,men,2,143.527850132896
2019,99,men,3,162.539399811749
2019,99,men,4,188.233041705598
2019,99,men,5,210.897302240784
2019,99,men,6,236.229413025986
2019,99,men,7,236.017480996779
2019,99,men,8,246.888347436098
2019,99,men,9,255.465361324001
2019,99,men,10 least deprived,265.251634437379
2019,99,women,1 most deprived,315.792229085267
2019,99,women,2,375.076904531321
2019,99,women,3,421.247983681644
2019,99,women,4,469.592974517356
2019,99,women,5,510.392388019267
2019,99,women,6,563.169353645834
2019,99,women,7,555.539624891955
2019,99,women,8,571.163738553396
2019,99,women,9,579.522779614631
2019,99,women,10 least deprived,561.907082344642
2019,100,men,1 most deprived,38.1132760146025
2019,100,men,2,42.9646672629119
2019,100,men,3,48.6557223811212
2019,100,men,4,56.3470434294028
2019,100,men,5,63.1315274981922
2019,100,men,6,70.7146252032421
2019,100,men,7,70.6511839330719
2019,100,men,8,73.9053479088611
2019,100,men,9,76.472853431043
2019,100,men,10 least deprived,79.4023473771374
2019,100,women,1 most deprived,73.8868110951049
2019,100,women,2,87.7578161803336
2019,100,women,3,98.5605956316166
2019,100,women,4,109.872011417939
2019,100,women,5,119.417966892964
2019,100,women,6,131.766344497818
2019,100,women,7,129.981195038067
2019,100,women,8,133.636813600865
2019,100,women,9,135.592602347209
2019,100,women,10 least deprived,131.471007271021
2020,0,men,1 most deprived,40299
2020,0,men,2,38099
2020,0,men,3,35897
2020,0,men,4,33073
2020,0,men,5,30490
2020,0,men,6,29049
2020,0,men,7,27637
2020,0,men,8,26517
2020,0,men,9,25375
2020,0,men,10 least deprived,22379
2020,0,women,1 most deprived,38581
2020,0,women,2,35762
2020,0,women,3,34108
2020,0,women,4,31399
2020,0,women,5,28655
2020,0,women,6,27799
2020,0,women,7,25909
2020,0,women,8,25318
2020,0,women,9,24137
2020,0,women,10 least deprived,21430
2020,1,men,1 most deprived,42485
2020,1,men,2,39178
2020,1,men,3,36408
2020,1,men,4,33855
2020,1,men,5,31372
2020,1,men,6,30329
2020,1,men,7,28473
2020,1,men,8,28064
2020,1,men,9,26679
2020,1,men,10 least deprived,24535
2020,1,women,1 most deprived,40145
2020,1,women,2,37113
2020,1,women,3,34910
2020,1,women,4,32281
2020,1,women,5,29539
2020,1,women,6,28614
2020,1,women,7,27187
2020,1,women,8,25931
2020,1,women,9,25268
2020,1,women,10 least deprived,23110
2020,2,men,1 most deprived,43751
2020,2,men,2,39831
2020,2,men,3,37724
2020,2,men,4,34969
2020,2,men,5,32018
2020,2,men,6,31176
2020,2,men,7,29814
2020,2,men,8,29362
2020,2,men,9,28309
2020,2,men,10 least deprived,26606
2020,2,women,1 most deprived,41670
2020,2,women,2,38654
2020,2,women,3,36034
2020,2,women,4,33095
2020,2,women,5,30287
2020,2,women,6,29412
2020,2,women,7,28114
2020,2,women,8,27707
2020,2,women,9,26683
2020,2,women,10 least deprived,25010
2020,3,men,1 most deprived,45915
2020,3,men,2,41526
2020,3,men,3,38616
2020,3,men,4,35250
2020,3,men,5,32841
2020,3,men,6,32178
2020,3,men,7,30420
2020,3,men,8,29988
2020,3,men,9,29432
2020,3,men,10 least deprived,27923
2020,3,women,1 most deprived,43396
2020,3,women,2,39424
2020,3,women,3,36891
2020,3,women,4,33653
2020,3,women,5,31114
2020,3,women,6,30072
2020,3,women,7,28977
2020,3,women,8,28747
2020,3,women,9,28109
2020,3,women,10 least deprived,26544
2020,4,men,1 most deprived,46135
2020,4,men,2,42159
2020,4,men,3,39248
2020,4,men,4,36044
2020,4,men,5,33570
2020,4,men,6,33023
2020,4,men,7,31493
2020,4,men,8,31439
2020,4,men,9,31075
2020,4,men,10 least deprived,30266
2020,4,women,1 most deprived,43889
2020,4,women,2,40204
2020,4,women,3,36816
2020,4,women,4,34126
2020,4,women,5,31921
2020,4,women,6,31498
2020,4,women,7,29802
2020,4,women,8,30008
2020,4,women,9,29471
2020,4,women,10 least deprived,28629
2020,5,men,1 most deprived,46219
2020,5,men,2,41885
2020,5,men,3,39115
2020,5,men,4,35995
2020,5,men,5,33105
2020,5,men,6,32530
2020,5,men,7,31383
2020,5,men,8,31238
2020,5,men,9,31181
2020,5,men,10 least deprived,31004
2020,5,women,1 most deprived,43712
2020,5,women,2,39676
2020,5,women,3,36773
2020,5,women,4,34289
2020,5,women,5,31540
2020,5,women,6,30892
2020,5,women,7,29987
2020,5,women,8,29922
2020,5,women,9,29508
2020,5,women,10 least deprived,29236
2020,6,men,1 most deprived,46177
2020,6,men,2,42233
2020,6,men,3,39116
2020,6,men,4,36053
2020,6,men,5,33194
2020,6,men,6,32805
2020,6,men,7,31496
2020,6,men,8,31560
2020,6,men,9,31747
2020,6,men,10 least deprived,31623
2020,6,women,1 most deprived,44188
2020,6,women,2,39862
2020,6,women,3,37105
2020,6,women,4,34067
2020,6,women,5,32032
2020,6,women,6,31270
2020,6,women,7,30047
2020,6,women,8,30074
2020,6,women,9,30305
2020,6,women,10 least deprived,29780
2020,7,men,1 most deprived,46820
2020,7,men,2,43259
2020,7,men,3,39658
2020,7,men,4,36509
2020,7,men,5,34285
2020,7,men,6,33638
2020,7,men,7,32278
2020,7,men,8,32590
2020,7,men,9,32180
2020,7,men,10 least deprived,32769
2020,7,women,1 most deprived,44500
2020,7,women,2,41077
2020,7,women,3,37615
2020,7,women,4,34634
2020,7,women,5,32359
2020,7,women,6,31859
2020,7,women,7,30961
2020,7,women,8,30845
2020,7,women,9,31220
2020,7,women,10 least deprived,30884
2020,8,men,1 most deprived,47641
2020,8,men,2,43977
2020,8,men,3,40778
2020,8,men,4,37420
2020,8,men,5,34504
2020,8,men,6,34459
2020,8,men,7,33632
2020,8,men,8,33511
2020,8,men,9,33784
2020,8,men,10 least deprived,34423
2020,8,women,1 most deprived,45689
2020,8,women,2,41800
2020,8,women,3,38344
2020,8,women,4,35689
2020,8,women,5,33126
2020,8,women,6,32568
2020,8,women,7,32285
2020,8,women,8,32137
2020,8,women,9,32121
2020,8,women,10 least deprived,32660
2020,9,men,1 most deprived,45994
2020,9,men,2,42149
2020,9,men,3,38650
2020,9,men,4,35982
2020,9,men,5,34103
2020,9,men,6,34094
2020,9,men,7,33263
2020,9,men,8,33627
2020,9,men,9,33794
2020,9,men,10 least deprived,34931
2020,9,women,1 most deprived,43527
2020,9,women,2,40391
2020,9,women,3,36829
2020,9,women,4,34524
2020,9,women,5,32431
2020,9,women,6,32165
2020,9,women,7,31643
2020,9,women,8,31636
2020,9,women,9,32039
2020,9,women,10 least deprived,33274
2020,10,men,1 most deprived,45177
2020,10,men,2,41665
2020,10,men,3,37776
2020,10,men,4,35328
2020,10,men,5,33442
2020,10,men,6,33290
2020,10,men,7,32358
2020,10,men,8,33038
2020,10,men,9,33659
2020,10,men,10 least deprived,34411
2020,10,women,1 most deprived,42818
2020,10,women,2,39387
2020,10,women,3,36088
2020,10,women,4,33287
2020,10,women,5,31978
2020,10,women,6,31789
2020,10,women,7,30951
2020,10,women,8,31455
2020,10,women,9,31881
2020,10,women,10 least deprived,33309
2020,11,men,1 most deprived,44217
2020,11,men,2,40726
2020,11,men,3,36774
2020,11,men,4,34532
2020,11,men,5,32759
2020,11,men,6,33081
2020,11,men,7,32244
2020,11,men,8,32569
2020,11,men,9,33553
2020,11,men,10 least deprived,34758
2020,11,women,1 most deprived,42322
2020,11,women,2,38712
2020,11,women,3,35354
2020,11,women,4,32630
2020,11,women,5,31422
2020,11,women,6,30981
2020,11,women,7,30638
2020,11,women,8,31035
2020,11,women,9,31122
2020,11,women,10 least deprived,33444
2020,12,men,1 most deprived,44127
2020,12,men,2,40760
2020,12,men,3,37023
2020,12,men,4,34787
2020,12,men,5,32781
2020,12,men,6,33205
2020,12,men,7,32774
2020,12,men,8,33292
2020,12,men,9,34152
2020,12,men,10 least deprived,35654
2020,12,women,1 most deprived,41983
2020,12,women,2,38694
2020,12,women,3,35079
2020,12,women,4,32898
2020,12,women,5,31496
2020,12,women,6,31302
2020,12,women,7,31195
2020,12,women,8,31526
2020,12,women,9,32189
2020,12,women,10 least deprived,33904
2020,13,men,1 most deprived,42439
2020,13,men,2,38896
2020,13,men,3,35815
2020,13,men,4,33575
